key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
ICLR:10008790,ICLR 2026,10008790,TyphoonMLA: A Mixed Naive-Absorb MLA Kernel For Shared Prefix,,Ahmet Yüzügüler; Ahmet Çelik; Jiawei Zhuang; Lukas Cavigelli,Accept (Poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Multi-head latent attention with shared prefixes,Mix mathematically equivalent naive and absorbed formulations according to compute and bandwidth costs.,Specialized to MLA and shared-prefix workloads.,Deep learning,,,Matrix computation: Mix mathematically equivalent naive and absorbed formulations according to compute and bandwidth costs.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ZfCCwJ4Wcs,https://iclr.cc/virtual/2026/poster/10008790,,https://openreview.net/pdf?id=ZfCCwJ4Wcs,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=ZfCCwJ4Wcs,,ICLR_10008790,"@misc{ICLR_10008790,
  title = {{TyphoonMLA: A Mixed Naive-Absorb MLA Kernel For Shared Prefix}},
  author = {Ahmet Yüzügüler and Ahmet Çelik and Jiawei Zhuang and Lukas Cavigelli},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=ZfCCwJ4Wcs}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ZfCCwJ4Wcs
ICLR:10007330,ICLR 2026,10007330,Understanding and improving Shampoo and SOAP via Kullback-Leibler Minimization,,Wu Lin; Scott C. Lowe; Felix Dangel; Runa Eschenhagen; Zikun Xu; Roger Grosse,Accept (Poster),Matrix computation; Optimizer,"B: Shampoo, structured curvature, and matrix-function computation; X3: Fisher, Hessian, derivatives and implicit differentiation",Structured covariance estimates for Shampoo and SOAP,Replace Frobenius-motivated estimation with KL-divergence minimization to redesign the preconditioners.,A different approximation objective; comparative speed and accuracy depend on experiments.,Deep learning,,,Optimizer: KL-Shampoo and KL-SOAP reinterpret structured second moments through KL covariance estimation; KL-Shampoo avoids Adam grafting and its extra state memory. | Matrix computation: Replace Frobenius-motivated estimation with KL-divergence minimization to redesign the preconditioners.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=pQQuC1nIQq,https://iclr.cc/virtual/2026/poster/10007330,,https://openreview.net/pdf?id=pQQuC1nIQq,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=pQQuC1nIQq,,ICLR_10007330,"@misc{ICLR_10007330,
  title = {{Understanding and improving Shampoo and SOAP via Kullback-Leibler Minimization}},
  author = {Wu Lin and Scott C. Lowe and Felix Dangel and Runa Eschenhagen and Zikun Xu and Roger Grosse},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=pQQuC1nIQq}
}",Generated from catalogue metadata,https://openreview.net/forum?id=pQQuC1nIQq
ICLR:10010523,ICLR 2026,10010523,Understanding and Relaxing the Limitations of Transformers for Linear Algebra,,Andres Potapczynski; Alex Ali; Andrew Gordon Wilson,Accept (Poster),Matrix computation,"X8: Linear systems, sparse solvers and Gaussian processes",Learned matrix operations and iterative downstream computations,"RangeFormer combines matrix-aware embeddings, linear attention, looping and structured training distributions.",Studies learned approximations and OOD limitations; not a replacement for guaranteed numerical solvers.,Deep learning,,,"Matrix computation: RangeFormer combines matrix-aware embeddings, linear attention, looping and structured training distributions.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=GBkRMi3qjD,https://iclr.cc/virtual/2026/poster/10010523,,https://openreview.net/pdf?id=GBkRMi3qjD,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=GBkRMi3qjD,,ICLR_10010523,"@misc{ICLR_10010523,
  title = {{Understanding and Relaxing the Limitations of Transformers for Linear Algebra}},
  author = {Andres Potapczynski and Alex Ali and Andrew Gordon Wilson},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=GBkRMi3qjD}
}",Generated from catalogue metadata,https://openreview.net/forum?id=GBkRMi3qjD
ICLR:10007967,ICLR 2026,10007967,UniQL: Unified Quantization and Low-rank Compression for Adaptive Edge LLMs,,Hung-Yueh Chiang; Chi-Chih Chang; Yu-Chen Lu; Chien-Yu Lin; Kai-Chiang Wu; Mohamed Abdelfattah; Diana Marculescu,Accept (Poster),Matrix computation,X6: Matrix and tensor methods for compression,Jointly quantized and low-rank edge-model weights,"Use structured sorting, quantization-aware SVD and fused rotary-embedding computation.",Combines several compression operations; no universal decomposition optimality claim.,Deep learning,,,"Matrix computation: Use structured sorting, quantization-aware SVD and fused rotary-embedding computation.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=iOGu4wtDTF,https://iclr.cc/virtual/2026/poster/10007967,,https://openreview.net/pdf?id=iOGu4wtDTF,https://github.com/enyac-group/UniQL.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=iOGu4wtDTF,,ICLR_10007967,"@misc{ICLR_10007967,
  title = {{UniQL: Unified Quantization and Low-rank Compression for Adaptive Edge LLMs}},
  author = {Hung-Yueh Chiang and Chi-Chih Chang and Yu-Chen Lu and Chien-Yu Lin and Kai-Chiang Wu and Mohamed Abdelfattah and Diana Marculescu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=iOGu4wtDTF}
}",Generated from catalogue metadata,https://openreview.net/forum?id=iOGu4wtDTF
ICLR:10006413,ICLR 2026,10006413,WSVD: Weighted Low-Rank Approximation for Fast and Efficient Execution of Low-Precision Vision-Language Models,,Haiyu Wang; Yutong Wang; Jack Jiang; Sai Qian Zhang,Accept (Poster),Matrix computation,X6: Matrix and tensor methods for compression,Low-rank low-precision VLM linear operations,Use fine-grained weighted SVD and an execution pattern designed to translate factorization into latency savings.,Application-specific weighted low-rank approximation.,Deep learning,,,Matrix computation: Use fine-grained weighted SVD and an execution pattern designed to translate factorization into latency savings.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=zrmQ4koOw9,https://iclr.cc/virtual/2026/poster/10006413,,https://openreview.net/pdf?id=zrmQ4koOw9,https://github.com/SAI-Lab-NYU/WSVD.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=zrmQ4koOw9,,ICLR_10006413,"@misc{ICLR_10006413,
  title = {{WSVD: Weighted Low-Rank Approximation for Fast and Efficient Execution of Low-Precision Vision-Language Models}},
  author = {Haiyu Wang and Yutong Wang and Jack Jiang and Sai Qian Zhang},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=zrmQ4koOw9}
}",Generated from catalogue metadata,https://openreview.net/forum?id=zrmQ4koOw9
ICML:2024-GaLore,ICML 2024,ICML:2024-GaLore,GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection,,Jiawei Zhao; Zhenyu Zhang; Beidi Chen; Zhangyang Wang; Anima Anandkumar; Yuandong Tian,Published,Matrix computation; Optimizer,D: Memory-efficient and low-precision optimizers; X6: Matrix and tensor methods for compression,Projected gradients and compressed optimizer states,"Use leading singular vectors of the current gradient to form low-rank projections, apply an optimizer such as Adam in the projected space, then lift its update to the original weight matrix.",GaLore compresses gradients and optimizer states rather than KFAC factors or a Fisher approximation. Weights remain full-sized; low-rank projection changes the update and periodic SVD refreshes have a computational cost.,Deep learning,,,"Research note: GaLore projects gradients into a low-rank subspace, maintains optimizer states there, and maps updates back to the full parameter space. Periodically refreshed projection bases allow full-parameter learning while reducing optimizer-state memory, making it relevant to LLM low-rank optimizer design.",Official ICML 2024 PMLR proceedings metadata and abstract; targeted full-text passage checked,"https://raw.githubusercontent.com/mlresearch/v235/main/assets/zhao24s/zhao24s.pdf — Algorithm 1; Sections 3.3 and 4.1, equations (12)-(14). Checked projected optimization, SVD basis refresh and composition of updates across changing subspaces.",,,https://proceedings.mlr.press/v235/zhao24s.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/zhao24s/zhao24s.pdf,,2026-09-24,,,,,0,2024,Published,https://proceedings.mlr.press/v235/zhao24s.html,,pmlr-v235-zhao24s,"@InProceedings{pmlr-v235-zhao24s,
  title = 	 {{G}a{L}ore: Memory-Efficient {LLM} Training by Gradient Low-Rank Projection},
  author =       {Zhao, Jiawei and Zhang, Zhenyu and Chen, Beidi and Wang, Zhangyang and Anandkumar, Anima and Tian, Yuandong},
  booktitle = 	 {Proceedings of the 41st International Conference on Machine Learning},
  pages = 	 {61121--61143},
  year = 	 {2024},
  editor = 	 {Salakhutdinov, Ruslan and Kolter, Zico and Heller, Katherine and Weller, Adrian and Oliver, Nuria and Scarlett, Jonathan and Berkenkamp, Felix},
  volume = 	 {235},
  series = 	 {Proceedings of Machine Learning Research},
  month = 	 {21--27 Jul},
  publisher =    {PMLR},
  pdf = 	 {https://raw.githubusercontent.com/mlresearch/v235/main/assets/zhao24s/zhao24s.pdf},
  url = 	 {https://proceedings.mlr.press/v235/zhao24s.html},
}",Source-provided citation,https://proceedings.mlr.press/v235/zhao24s.html
ICML:64716,ICML 2026,64716,3DGS$^2$-TR: A Scalable Second-Order Trust-Region Method for 3D Gaussian Splatting,,Roger Hsiao; Yuchen Fang; Xiangru Huang; Ruilong Li; Hesam Rabeti; Zan Gojcic; Javad Lavaei; James Demmel; Sophia Shao,Accept (regular),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Hessian diagonal for 3D Gaussian Splatting,Estimate diagonal curvature with Hutchinson probes and combine it with parameter-wise trust-region updates.,"Matrix-free stochastic diagonal approximation, not full second-order curvature.",Deep learning,,,Matrix computation: Estimate diagonal curvature with Hutchinson probes and combine it with parameter-wise trust-region updates.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Kaliw0BQL9,https://icml.cc/virtual/2026/poster/64716,,https://openreview.net/pdf?id=Kaliw0BQL9,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=Kaliw0BQL9,,ICML_64716,"@misc{ICML_64716,
  title = {{3DGS$^2$-TR: A Scalable Second-Order Trust-Region Method for 3D Gaussian Splatting}},
  author = {Roger Hsiao and Yuchen Fang and Xiangru Huang and Ruilong Li and Hesam Rabeti and Zan Gojcic and Javad Lavaei and James Demmel and Sophia Shao},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=Kaliw0BQL9}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Kaliw0BQL9
ICML:62152,ICML 2026,62152,A Fully First-Order Layer for Differentiable Optimization,,Zihao Zhao; Kai-Chia Mo; Shing-Hei Ho; Brandon Amos; Kai Wang,Accept (spotlight),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Hypergradients through constrained optimization layers,Use an active-set Lagrangian proxy and first-order information instead of explicit Hessian calculations.,Approximate hypergradient oracle under stated regularity conditions.,General ML,,,Matrix computation: Use an active-set Lagrangian proxy and first-order information instead of explicit Hessian calculations.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=jJur8Fq7IK,https://icml.cc/virtual/2026/poster/62152,,https://openreview.net/pdf?id=jJur8Fq7IK,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=jJur8Fq7IK,,ICML_62152,"@misc{ICML_62152,
  title = {{A Fully First-Order Layer for Differentiable Optimization}},
  author = {Zihao Zhao and Kai-Chia Mo and Shing-Hei Ho and Brandon Amos and Kai Wang},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=jJur8Fq7IK}
}",Generated from catalogue metadata,https://openreview.net/forum?id=jJur8Fq7IK
ICML:66543,ICML 2026,66543,A Penalty Approach For Differentiation Through Black-box Quadratic Programming Solvers,,Yuxuan Linghu; Zhiyuan Liu; Qi Deng,Accept (regular),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Gradients through quadratic-program solutions,Implicitly differentiate a smooth penalty problem using a smaller primal-variable linear system.,Differentiates a smooth approximation rather than an arbitrary exact nonsmooth QP solution map.,General ML,,,Matrix computation: Implicitly differentiate a smooth penalty problem using a smaller primal-variable linear system.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=2jpMiRwsrL,https://icml.cc/virtual/2026/poster/66543,,https://openreview.net/pdf?id=2jpMiRwsrL,https://github.com/mmmmmmlinghu/dXPP.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=2jpMiRwsrL,,ICML_66543,"@misc{ICML_66543,
  title = {{A Penalty Approach For Differentiation Through Black-box Quadratic Programming Solvers}},
  author = {Yuxuan Linghu and Zhiyuan Liu and Qi Deng},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=2jpMiRwsrL}
}",Generated from catalogue metadata,https://openreview.net/forum?id=2jpMiRwsrL
ICML:66550,ICML 2026,66550,A Sketch-and-Project Analysis of Subsampled Natural Gradient Algorithms,,Gil Goldshlager; Jiang Hu; Lin Lin,Accept (regular),Matrix computation; Optimizer,"G: Optimizer theory, benchmarks, and training dynamics; X3: Fisher, Hessian, derivatives and implicit differentiation",Subsampled natural-gradient directions,Interpret the update as sketch-and-project and analyze coupling with a squared-volume-sampling proxy.,Primarily an analysis of natural-gradient algorithms; distinguishes the proxy from practical sampling.,Theory / foundations,,,"Optimizer: Analyzes subsampled natural gradient through sketch-and-project geometry, including coupled small minibatches and SPRING momentum; focus is scientific ML. | Matrix computation: Interpret the update as sketch-and-project and analyze coupling with a squared-volume-sampling proxy.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=2iDtIht7W4,https://icml.cc/virtual/2026/poster/66550,,https://openreview.net/pdf?id=2iDtIht7W4,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=2iDtIht7W4,,ICML_66550,"@misc{ICML_66550,
  title = {{A Sketch-and-Project Analysis of Subsampled Natural Gradient Algorithms}},
  author = {Gil Goldshlager and Jiang Hu and Lin Lin},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=2iDtIht7W4}
}",Generated from catalogue metadata,https://openreview.net/forum?id=2iDtIht7W4
ICML:66022,ICML 2026,66022,AdaSplash-2: Faster Differentiable Sparse Attention,,Nuno M. T. Gonçalves; Hugo Pitorro; Vlad Niculae; Edoardo Ponti; Lei Li; Andre Martins; Marcos V. Treviso,Accept (regular),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Entmax sparse-attention normalizer,"Use an on-chip score histogram to initialize root finding, then exploit zero blocks in GPU kernels.","Computes entmax attention, which differs from softmax; iteration counts depend on inputs.",Deep learning,,,"Matrix computation: Use an on-chip score histogram to initialize root finding, then exploit zero blocks in GPU kernels.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=7qpvff2gWI,https://icml.cc/virtual/2026/poster/66022,,https://openreview.net/pdf?id=7qpvff2gWI,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=7qpvff2gWI,,ICML_66022,"@misc{ICML_66022,
  title = {{AdaSplash-2: Faster Differentiable Sparse Attention}},
  author = {Nuno M. T. Gonçalves and Hugo Pitorro and Vlad Niculae and Edoardo Ponti and Lei Li and Andre Martins and Marcos V. Treviso},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=7qpvff2gWI}
}",Generated from catalogue metadata,https://openreview.net/forum?id=7qpvff2gWI
ICML:64908,ICML 2026,64908,Advancing SVD-based LLM Compression via Layer-Wise Error Model Search,,Moritz Thoma; Maximilian Groezinger; Maximilian Forstenhäusler; Emad Aghajanzadeh; Manoj Rohit Vemparala; Christos Anagnostopoulos; Pierpaolo Mori; Nael Fasfous; Alexander Frickenstein; Daniel Mueller-Gritschneder; Ulf Schlichtmann,Accept (regular),Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X6: Matrix and tensor methods for compression",Fisher-aware SVD factors and global rank allocation,"Use token-wise KFAC statistics to reduce rank collapse, then search ranks using a layerwise error model and integer programming.",Curvature and end-to-end error models are approximations.,Deep learning,,,"Optimizer: LLM compression: KFAC-SVD uses token-wise statistics to address rank-deficient Fisher estimates, paired with layer-wise error modeling for rank allocation. | Matrix computation: Use token-wise KFAC statistics to reduce rank collapse, then search ranks using a layerwise error model and integer programming.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=IjIgNPFuCt,https://icml.cc/virtual/2026/poster/64908,,https://openreview.net/pdf?id=IjIgNPFuCt,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=IjIgNPFuCt,,ICML_64908,"@misc{ICML_64908,
  title = {{Advancing SVD-based LLM Compression via Layer-Wise Error Model Search}},
  author = {Moritz Thoma and Maximilian Groezinger and Maximilian Forstenhäusler and Emad Aghajanzadeh and Manoj Rohit Vemparala and Christos Anagnostopoulos and Pierpaolo Mori and Nael Fasfous and Alexander Frickenstein and Daniel Mueller-Gritschneder and Ulf Schlichtmann},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=IjIgNPFuCt}
}",Generated from catalogue metadata,https://openreview.net/forum?id=IjIgNPFuCt
ICML:65961,ICML 2026,65961,Asymptotically Fast Clebsch-Gordan Tensor Products with Vector Spherical Harmonics,,YuQing Xie; Ameya Daigavane; Mit Kotak; Tess Smidt,Accept (regular),Matrix computation,"X7: Structured products, transforms and GPU kernels",Complete Clebsch-Gordan tensor products,Use Fourier-style convolution and vector spherical harmonics to recover interactions missing from scalar Gaunt products.,Asymptotic benefit applies to the specified complete tensor-product computation.,Deep learning,,,Matrix computation: Use Fourier-style convolution and vector spherical harmonics to recover interactions missing from scalar Gaunt products.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=8UzZ0CbPsk,https://icml.cc/virtual/2026/poster/65961,,https://openreview.net/pdf?id=8UzZ0CbPsk,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=8UzZ0CbPsk,,ICML_65961,"@misc{ICML_65961,
  title = {{Asymptotically Fast Clebsch-Gordan Tensor Products with Vector Spherical Harmonics}},
  author = {YuQing Xie and Ameya Daigavane and Mit Kotak and Tess Smidt},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=8UzZ0CbPsk}
}",Generated from catalogue metadata,https://openreview.net/forum?id=8UzZ0CbPsk
ICML:61770,ICML 2026,61770,AutoNumerics-Zero: Automated Discovery of State-of-the-Art Mathematical Functions,,Esteban Real; Mirko Rossini; Connal de Souza; Manav Garg; Moritz Firsching; Quoc Le; Yao Chen; Akhil Verghese; Ekin Dogus Cubuk; David Park,Accept (regular),Matrix computation,X9: Related numerical primitives and computation,Finite-precision transcendental functions,Use symbolic regression to search low-operation-count arithmetic approximations.,"Scalar numerical primitives, not a matrix algorithm or an LLM optimizer.",Numerical foundations,,,Matrix computation: Use symbolic regression to search low-operation-count arithmetic approximations.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=n7F2nwPcYB,https://icml.cc/virtual/2026/poster/61770,,https://openreview.net/pdf?id=n7F2nwPcYB,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=n7F2nwPcYB,,ICML_61770,"@misc{ICML_61770,
  title = {{AutoNumerics-Zero: Automated Discovery of State-of-the-Art Mathematical Functions}},
  author = {Esteban Real and Mirko Rossini and Connal de Souza and Manav Garg and Moritz Firsching and Quoc Le and Yao Chen and Akhil Verghese and Ekin Dogus Cubuk and David Park},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=n7F2nwPcYB}
}",Generated from catalogue metadata,https://openreview.net/forum?id=n7F2nwPcYB
ICML:63598,ICML 2026,63598,Causal Structure Learning for Sparse Matrix Fill-in Reduction,,Ziwei Li; Shuzi Niu; Tao Yuan; Huiyuan Li,Accept (regular),Matrix computation,"X8: Linear systems, sparse solvers and Gaussian processes",Low-fill sparse LU factorizations,Learn a matrix reordering using causal triplet structures derived from the fill-path theorem.,A learned heuristic for ordering; not an exact solution of the NP-hard minimum-fill problem.,Scientific computing,,,Matrix computation: Learn a matrix reordering using causal triplet structures derived from the fill-path theorem.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=VbMi2zFVlk,https://icml.cc/virtual/2026/poster/63598,,https://openreview.net/pdf?id=VbMi2zFVlk,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=VbMi2zFVlk,,ICML_63598,"@misc{ICML_63598,
  title = {{Causal Structure Learning for Sparse Matrix Fill-in Reduction}},
  author = {Ziwei Li and Shuzi Niu and Tao Yuan and Huiyuan Li},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=VbMi2zFVlk}
}",Generated from catalogue metadata,https://openreview.net/forum?id=VbMi2zFVlk
ICML:60742,ICML 2026,60742,CGSVD: Cascaded Granular Singular Value Decomposition for Large Language Model Compression,,Yuli Chen; Shuhao Zhang; Jiale Han; Fanshen Meng; Haishen Jiang; Bo Cheng; Qiang Tong; Xiulei Liu,Accept (regular),Matrix computation,X6: Matrix and tensor methods for compression,Compressed low-rank LLM weights,Allocate ranks using inter-layer angular significance and spectral entropy; fill residual budget gaps caused by integer ranks.,Improves compression design; uses SVD rather than inventing a new SVD solver.,Deep learning,,,Matrix computation: Allocate ranks using inter-layer angular significance and spectral entropy; fill residual budget gaps caused by integer ranks.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=x23DAFnbhi,https://icml.cc/virtual/2026/poster/60742,,https://openreview.net/pdf?id=x23DAFnbhi,https://github.com/ironartisan/CGSVD,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=x23DAFnbhi,,ICML_60742,"@misc{ICML_60742,
  title = {{CGSVD: Cascaded Granular Singular Value Decomposition for Large Language Model Compression}},
  author = {Yuli Chen and Shuhao Zhang and Jiale Han and Fanshen Meng and Haishen Jiang and Bo Cheng and Qiang Tong and Xiulei Liu},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=x23DAFnbhi}
}",Generated from catalogue metadata,https://openreview.net/forum?id=x23DAFnbhi
ICML:64794,ICML 2026,64794,CLARITree: Cholesky and Lookahead Accelerations for Regression with Interpretable Piecewise Linear Trees,,Yixiao Wang; Hayden McTavish; Varun Babbar; Margo Seltzer; Cynthia Rudin,Accept (regular),Matrix computation,X9: Related numerical primitives and computation,Gram-matrix updates during linear-tree search,Reuse rank-one Cholesky updates with lookahead search to fit sparse piecewise-linear regression trees.,Classical ML application; included as a reusable numerical idea.,General ML,,,Matrix computation: Reuse rank-one Cholesky updates with lookahead search to fit sparse piecewise-linear regression trees.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=JjBozF4i2w,https://icml.cc/virtual/2026/poster/64794,,https://openreview.net/pdf?id=JjBozF4i2w,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=JjBozF4i2w,,ICML_64794,"@misc{ICML_64794,
  title = {{CLARITree: Cholesky and Lookahead Accelerations for Regression with Interpretable Piecewise Linear Trees}},
  author = {Yixiao Wang and Hayden McTavish and Varun Babbar and Margo Seltzer and Cynthia Rudin},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=JjBozF4i2w}
}",Generated from catalogue metadata,https://openreview.net/forum?id=JjBozF4i2w
ICML:64410,ICML 2026,64410,Computationally-efficient Graph Modeling with Refined Graph Random Features,,Krzysztof Choromanski; Kumar Avinava Dubey; Arijit Sehanobish; Isaac Reid,Accept (regular),Matrix computation,X4: Randomized sketching and kernel approximations,Graph kernel random features,Stitch short random walks using parallel computation and matrix multiplication while preserving unbiasedness.,Random-feature approximation of graph kernels.,General ML,,,Matrix computation: Stitch short random walks using parallel computation and matrix multiplication while preserving unbiasedness.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=NvJPE1oiKd,https://icml.cc/virtual/2026/poster/64410,,https://openreview.net/pdf?id=NvJPE1oiKd,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=NvJPE1oiKd,,ICML_64410,"@misc{ICML_64410,
  title = {{Computationally-efficient Graph Modeling with Refined Graph Random Features}},
  author = {Krzysztof Choromanski and Kumar Avinava Dubey and Arijit Sehanobish and Isaac Reid},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=NvJPE1oiKd}
}",Generated from catalogue metadata,https://openreview.net/forum?id=NvJPE1oiKd
ICML:60988,ICML 2026,60988,DASH: Faster Shampoo via Batched Block Preconditioning and Efficient Inverse-Root Solvers,,Ionut-Vlad Modoranu; Philip Zmushko; Erik Schultheis; Mher Safaryan; Dan Alistarh,Accept (regular),Matrix computation; Optimizer,"B: Shampoo, structured curvature, and matrix-function computation; X1: Matrix functions, roots and matrix geometry",Shampoo inverse-root preconditioners,Batch preconditioner blocks into tensors; use Newton-DB iteration and Chebyshev approximations for inverse roots.,"Accuracy and convergence depend on scaling, damping and solver choice.",Deep learning,,,Optimizer: DASH accelerates Distributed Shampoo through batched preconditioner blocks and faster inverse-root algorithms; directly relevant to practical structured preconditioning. | Matrix computation: Batch preconditioner blocks into tensors; use Newton-DB iteration and Chebyshev approximations for inverse roots.,Official accepted-paper title and abstract; targeted full-text passage checked,"https://arxiv.org/html/2602.02016v1 — Sections 2-4 and Appendix A; batched blocks, Newton-Denman-Beavers, scaling and Chebyshev inverse roots. Preprint v1 reports different headline timing from the accepted abstract; the catalog deliberately does not merge these speedup figures.",https://openreview.net/forum?id=ujeyxKwTGM,https://icml.cc/virtual/2026/poster/60988,,https://openreview.net/pdf?id=ujeyxKwTGM,https://github.com/IST-DASLab/DASH.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=ujeyxKwTGM,,ICML_60988,"@misc{ICML_60988,
  title = {{DASH: Faster Shampoo via Batched Block Preconditioning and Efficient Inverse-Root Solvers}},
  author = {Ionut-Vlad Modoranu and Philip Zmushko and Erik Schultheis and Mher Safaryan and Dan Alistarh},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=ujeyxKwTGM}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ujeyxKwTGM
ICML:63194,ICML 2026,63194,Decision-Focused Learning via Tangent-Space Projection of Prediction Error,,Junhyeong Lee; Sangjin Jin; Yongjae Lee,Accept (regular),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Decision-focused regret gradients,Project prediction error onto the tangent space of active constraints via a reduced linear system.,Closed-form characterization assumes regularity and locally stable active constraints.,General ML,,,Matrix computation: Project prediction error onto the tangent space of active constraints via a reduced linear system.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ZDtFevjwin,https://icml.cc/virtual/2026/poster/63194,,https://openreview.net/pdf?id=ZDtFevjwin,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=ZDtFevjwin,,ICML_63194,"@misc{ICML_63194,
  title = {{Decision-Focused Learning via Tangent-Space Projection of Prediction Error}},
  author = {Junhyeong Lee and Sangjin Jin and Yongjae Lee},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=ZDtFevjwin}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ZDtFevjwin
